src,dst,idx,date
57,25,0.0327868852459016,09/14/2021
57,27,0.0218579234972677,09/14/2021
57,30,0.0273224043715847,09/14/2021
57,34,0.0491803278688524,09/14/2021
57,35,0.0163934426229508,09/14/2021
57,39,0.0273224043715847,09/14/2021
57,42,0.0273224043715847,09/14/2021
57,48,0.0109289617486338,09/14/2021
57,54,0.0163934426229508,09/14/2021
58,11,0.0149253731343283,09/14/2021
58,16,0.1343283582089552,09/14/2021
58,25,0.044776119402985,09/14/2021
58,27,0.0298507462686567,09/14/2021
58,28,0.0223880597014925,09/14/2021
58,30,0.0149253731343283,09/14/2021
58,31,0.0298507462686567,09/14/2021
58,35,0.0597014925373134,09/14/2021
58,36,0.0149253731343283,09/14/2021
58,51,0.0820895522388059,09/14/2021
58,52,0.0522388059701492,09/14/2021
58,54,0.0149253731343283,09/14/2021
59,6,0.0265486725663716,09/14/2021
59,7,0.1150442477876106,09/14/2021
59,8,0.0530973451327433,09/14/2021
59,13,0.0265486725663716,09/14/2021
59,16,0.0176991150442477,09/14/2021
59,25,0.0176991150442477,09/14/2021
59,30,0.0619469026548672,09/14/2021
59,34,0.0353982300884955,09/14/2021
59,36,0.0265486725663716,09/14/2021
60,1,0.0104166666666666,09/14/2021
60,2,0.0104166666666666,09/14/2021
60,4,0.03125,09/14/2021
60,9,0.0416666666666666,09/14/2021
60,16,0.1666666666666666,09/14/2021
60,22,0.0208333333333333,09/14/2021
60,23,0.0520833333333333,09/14/2021
60,27,0.0520833333333333,09/14/2021
60,30,0.0208333333333333,09/14/2021
60,31,0.0208333333333333,09/14/2021
60,35,0.0104166666666666,09/14/2021
60,37,0.0104166666666666,09/14/2021
60,38,0.0208333333333333,09/14/2021
60,39,0.0208333333333333,09/14/2021
60,44,0.0416666666666666,09/14/2021
60,47,0.0104166666666666,09/14/2021
60,48,0.03125,09/14/2021
60,52,0.0520833333333333,09/14/2021
61,4,0.0185185185185185,09/14/2021
61,7,0.0185185185185185,09/14/2021
61,15,0.0185185185185185,09/14/2021
61,17,0.037037037037037,09/14/2021
61,20,0.0185185185185185,09/14/2021
61,25,0.0185185185185185,09/14/2021
61,30,0.1481481481481481,09/14/2021
61,31,0.0185185185185185,09/14/2021
61,33,0.037037037037037,09/14/2021
61,36,0.2037037037037037,09/14/2021
61,41,0.0185185185185185,09/14/2021
61,48,0.0185185185185185,09/14/2021
61,51,0.0185185185185185,09/14/2021
61,53,0.0185185185185185,09/14/2021
61,55,0.0185185185185185,09/14/2021
61,60,0.0185185185185185,09/14/2021
61,63,0.0185185185185185,09/14/2021
62,4,0.0263157894736842,09/14/2021
62,9,0.0263157894736842,09/14/2021
62,16,0.1578947368421052,09/14/2021
62,20,0.0263157894736842,09/14/2021
62,25,0.0263157894736842,09/14/2021
62,27,0.0789473684210526,09/14/2021
62,30,0.1842105263157894,09/14/2021
62,31,0.0263157894736842,09/14/2021
62,34,0.0263157894736842,09/14/2021
62,36,0.0263157894736842,09/14/2021
62,51,0.0263157894736842,09/14/2021
63,4,0.0232558139534883,09/14/2021
63,6,0.0465116279069767,09/14/2021
63,10,0.0232558139534883,09/14/2021
63,21,0.0465116279069767,09/14/2021
63,24,0.0697674418604651,09/14/2021
63,27,0.0232558139534883,09/14/2021
63,28,0.0232558139534883,09/14/2021
63,30,0.0930232558139534,09/14/2021
63,34,0.0465116279069767,09/14/2021
63,36,0.0232558139534883,09/14/2021
63,39,0.0232558139534883,09/14/2021
63,51,0.0232558139534883,09/14/2021
63,59,0.0232558139534883,09/14/2021
0,1,0.0204081632653061,09/15/2021
0,4,0.0153061224489795,09/15/2021
0,9,0.0816326530612244,09/15/2021
0,16,0.0918367346938775,09/15/2021
0,19,0.0306122448979591,09/15/2021
0,25,0.010204081632653,09/15/2021
0,26,0.0306122448979591,09/15/2021
0,27,0.1785714285714285,09/15/2021
0,28,0.010204081632653,09/15/2021
0,46,0.0153061224489795,09/15/2021
0,48,0.0459183673469387,09/15/2021
0,49,0.0204081632653061,09/15/2021
0,50,0.010204081632653,09/15/2021
0,51,0.010204081632653,09/15/2021
0,54,0.010204081632653,09/15/2021
0,56,0.010204081632653,09/15/2021
1,0,0.0888888888888888,09/15/2021
1,2,0.0222222222222222,09/15/2021
1,9,0.1111111111111111,09/15/2021
1,11,0.0222222222222222,09/15/2021
1,16,0.0222222222222222,09/15/2021
1,19,0.0222222222222222,09/15/2021
1,22,0.0222222222222222,09/15/2021
1,25,0.0222222222222222,09/15/2021
1,26,0.0222222222222222,09/15/2021
1,28,0.0222222222222222,09/15/2021
1,36,0.0444444444444444,09/15/2021
1,37,0.0222222222222222,09/15/2021
1,48,0.0222222222222222,09/15/2021
1,50,0.0444444444444444,09/15/2021
1,51,0.0444444444444444,09/15/2021
1,54,0.0222222222222222,09/15/2021
1,57,0.0222222222222222,09/15/2021
2,16,0.2972972972972973,09/15/2021
2,27,0.0108108108108108,09/15/2021
2,28,0.0135135135135135,09/15/2021
2,30,0.0189189189189189,09/15/2021
2,31,0.0621621621621621,09/15/2021
2,34,0.0108108108108108,09/15/2021
2,35,0.0243243243243243,09/15/2021
2,39,0.0108108108108108,09/15/2021
2,51,0.0108108108108108,09/15/2021
2,52,0.0297297297297297,09/15/2021
3,2,0.1066666666666666,09/15/2021
3,16,0.1733333333333333,09/15/2021
3,22,0.0133333333333333,09/15/2021
3,23,0.0266666666666666,09/15/2021
3,25,0.0133333333333333,09/15/2021
3,27,0.0266666666666666,09/15/2021
3,28,0.0666666666666666,09/15/2021
3,30,0.0133333333333333,09/15/2021
3,31,0.0266666666666666,09/15/2021
3,35,0.04,09/15/2021
3,36,0.0133333333333333,09/15/2021
3,41,0.0133333333333333,09/15/2021
3,49,0.0266666666666666,09/15/2021
3,50,0.0933333333333333,09/15/2021
3,54,0.08,09/15/2021
4,16,0.1615384615384615,09/15/2021
4,19,0.023076923076923,09/15/2021
4,25,0.023076923076923,09/15/2021
4,27,0.0461538461538461,09/15/2021
4,28,0.0307692307692307,09/15/2021
4,30,0.0538461538461538,09/15/2021
4,34,0.0461538461538461,09/15/2021
4,35,0.0307692307692307,09/15/2021
4,36,0.0307692307692307,09/15/2021
4,38,0.0769230769230769,09/15/2021
4,39,0.0769230769230769,09/15/2021
4,48,0.0307692307692307,09/15/2021
4,50,0.0153846153846153,09/15/2021
4,51,0.0153846153846153,09/15/2021
4,54,0.0153846153846153,09/15/2021
4,62,0.0153846153846153,09/15/2021
5,1,0.0287769784172661,09/15/2021
5,9,0.2086330935251798,09/15/2021
5,11,0.014388489208633,09/15/2021
5,26,0.014388489208633,09/15/2021
5,27,0.0287769784172661,09/15/2021
5,30,0.0359712230215827,09/15/2021
5,34,0.014388489208633,09/15/2021
5,35,0.0215827338129496,09/15/2021
5,39,0.0215827338129496,09/15/2021
5,54,0.0215827338129496,09/15/2021
5,57,0.0359712230215827,09/15/2021
5,59,0.014388489208633,09/15/2021
5,60,0.014388489208633,09/15/2021
6,5,0.0238095238095238,09/15/2021
6,7,0.0714285714285714,09/15/2021
6,24,0.0238095238095238,09/15/2021
6,27,0.0238095238095238,09/15/2021
6,30,0.1904761904761904,09/15/2021
6,34,0.0476190476190476,09/15/2021
6,36,0.0238095238095238,09/15/2021
6,40,0.0238095238095238,09/15/2021
6,44,0.0238095238095238,09/15/2021
6,50,0.0238095238095238,09/15/2021
6,54,0.0238095238095238,09/15/2021
6,59,0.0952380952380952,09/15/2021
7,8,0.1139028475711892,09/15/2021
7,16,0.0603015075376884,09/15/2021
7,27,0.016750418760469,09/15/2021
7,30,0.1557788944723618,09/15/2021
7,34,0.0351758793969849,09/15/2021
7,36,0.0251256281407035,09/15/2021
7,59,0.0251256281407035,09/15/2021
8,7,0.095952023988006,09/15/2021
8,15,0.0164917541229385,09/15/2021
8,16,0.0734632683658171,09/15/2021
8,27,0.0149925037481259,09/15/2021
8,30,0.128935532233883,09/15/2021
8,34,0.0449775112443778,09/15/2021
8,35,0.0119940029985007,09/15/2021
8,36,0.0314842578710644,09/15/2021
9,0,0.0106007067137809,09/15/2021
9,2,0.0176678445229682,09/15/2021
9,5,0.0300353356890459,09/15/2021
9,11,0.0247349823321554,09/15/2021
9,16,0.1007067137809187,09/15/2021
9,25,0.019434628975265,09/15/2021
9,26,0.0212014134275618,09/15/2021
9,27,0.0282685512367491,09/15/2021
9,28,0.0212014134275618,09/15/2021
9,30,0.0300353356890459,09/15/2021
9,34,0.0141342756183745,09/15/2021
9,35,0.0123674911660777,09/15/2021
9,48,0.0106007067137809,09/15/2021
9,54,0.019434628975265,09/15/2021
10,2,0.0188679245283018,09/15/2021
10,7,0.0188679245283018,09/15/2021
10,8,0.0377358490566037,09/15/2021
10,16,0.0377358490566037,09/15/2021
10,23,0.0188679245283018,09/15/2021
10,24,0.0188679245283018,09/15/2021
10,27,0.0188679245283018,09/15/2021
10,29,0.0188679245283018,09/15/2021
10,36,0.0943396226415094,09/15/2021
10,39,0.0188679245283018,09/15/2021
10,41,0.1132075471698113,09/15/2021
10,46,0.0188679245283018,09/15/2021
10,55,0.0188679245283018,09/15/2021
10,59,0.0188679245283018,09/15/2021
10,60,0.0188679245283018,09/15/2021
11,1,0.0263157894736842,09/15/2021
11,2,0.0131578947368421,09/15/2021
11,5,0.0394736842105263,09/15/2021
11,9,0.1052631578947368,09/15/2021
11,16,0.0394736842105263,09/15/2021
11,20,0.0131578947368421,09/15/2021
11,22,0.0263157894736842,09/15/2021
11,25,0.0131578947368421,09/15/2021
11,26,0.0263157894736842,09/15/2021
11,30,0.0131578947368421,09/15/2021
11,31,0.0131578947368421,09/15/2021
11,34,0.0131578947368421,09/15/2021
11,38,0.0131578947368421,09/15/2021
11,39,0.0131578947368421,09/15/2021
11,54,0.0131578947368421,09/15/2021
11,56,0.0394736842105263,09/15/2021
11,57,0.0131578947368421,09/15/2021
11,60,0.0131578947368421,09/15/2021
12,7,0.0238095238095238,09/15/2021
12,9,0.0476190476190476,09/15/2021
12,14,0.0952380952380952,09/15/2021
12,16,0.0476190476190476,09/15/2021
12,22,0.0238095238095238,09/15/2021
12,27,0.0238095238095238,09/15/2021
12,29,0.0238095238095238,09/15/2021
12,36,0.1666666666666666,09/15/2021
12,39,0.0238095238095238,09/15/2021
12,41,0.0476190476190476,09/15/2021
12,44,0.0238095238095238,09/15/2021
12,48,0.0238095238095238,09/15/2021
12,50,0.0476190476190476,09/15/2021
12,51,0.0238095238095238,09/15/2021
13,2,0.025,09/15/2021
13,5,0.025,09/15/2021
13,8,0.125,09/15/2021
13,10,0.025,09/15/2021
13,16,0.025,09/15/2021
13,27,0.05,09/15/2021
13,30,0.1,09/15/2021
13,35,0.025,09/15/2021
13,36,0.075,09/15/2021
13,39,0.025,09/15/2021
13,53,0.025,09/15/2021
13,54,0.025,09/15/2021
13,59,0.05,09/15/2021
14,2,0.0232558139534883,09/15/2021
14,4,0.0116279069767441,09/15/2021
14,8,0.0116279069767441,09/15/2021
14,9,0.0116279069767441,09/15/2021
14,12,0.0348837209302325,09/15/2021
14,16,0.127906976744186,09/15/2021
14,18,0.0116279069767441,09/15/2021
14,21,0.0116279069767441,09/15/2021
14,27,0.0232558139534883,09/15/2021
14,29,0.0116279069767441,09/15/2021
14,30,0.0348837209302325,09/15/2021
14,31,0.0348837209302325,09/15/2021
14,35,0.0116279069767441,09/15/2021
14,36,0.0465116279069767,09/15/2021
14,37,0.0116279069767441,09/15/2021
14,46,0.0116279069767441,09/15/2021
14,52,0.0116279069767441,09/15/2021
14,56,0.0232558139534883,09/15/2021
15,6,0.0175438596491228,09/15/2021
15,7,0.0350877192982456,09/15/2021
15,8,0.1929824561403508,09/15/2021
15,16,0.0175438596491228,09/15/2021
15,22,0.0175438596491228,09/15/2021
15,23,0.0175438596491228,09/15/2021
15,27,0.0175438596491228,09/15/2021
15,30,0.087719298245614,09/15/2021
15,34,0.0350877192982456,09/15/2021
15,39,0.0175438596491228,09/15/2021
15,40,0.0175438596491228,09/15/2021
15,42,0.0350877192982456,09/15/2021
16,2,0.0570613409415121,09/15/2021
16,23,0.0185449358059914,09/15/2021
16,25,0.014265335235378,09/15/2021
16,27,0.0442225392296719,09/15/2021
16,30,0.0527817403708987,09/15/2021
16,31,0.0684736091298145,09/15/2021
16,35,0.035663338088445,09/15/2021
16,51,0.0228245363766048,09/15/2021
16,60,0.0171184022824536,09/15/2021
17,14,0.0625,09/15/2021
17,16,0.0625,09/15/2021
17,28,0.0625,09/15/2021
17,32,0.0625,09/15/2021
17,36,0.0625,09/15/2021
17,61,0.25,09/15/2021
18,2,0.0188679245283018,09/15/2021
18,8,0.0188679245283018,09/15/2021
18,9,0.0188679245283018,09/15/2021
18,11,0.0188679245283018,09/15/2021
18,14,0.0188679245283018,09/15/2021
18,16,0.1698113207547169,09/15/2021
18,21,0.0188679245283018,09/15/2021
18,23,0.0566037735849056,09/15/2021
18,27,0.0566037735849056,09/15/2021
18,31,0.0754716981132075,09/15/2021
18,34,0.0188679245283018,09/15/2021
18,36,0.0754716981132075,09/15/2021
18,45,0.0377358490566037,09/15/2021
18,51,0.0188679245283018,09/15/2021
18,52,0.0188679245283018,09/15/2021
18,60,0.0188679245283018,09/15/2021
19,0,0.0434782608695652,09/15/2021
19,1,0.0217391304347826,09/15/2021
19,4,0.0760869565217391,09/15/2021
19,9,0.0652173913043478,09/15/2021
19,16,0.0760869565217391,09/15/2021
19,20,0.0108695652173913,09/15/2021
19,25,0.0217391304347826,09/15/2021
19,27,0.0652173913043478,09/15/2021
19,30,0.0217391304347826,09/15/2021
19,31,0.0108695652173913,09/15/2021
19,34,0.0217391304347826,09/15/2021
19,35,0.0108695652173913,09/15/2021
19,36,0.0326086956521739,09/15/2021
19,39,0.0326086956521739,09/15/2021
19,40,0.0108695652173913,09/15/2021
19,47,0.0108695652173913,09/15/2021
19,48,0.0543478260869565,09/15/2021
19,51,0.0217391304347826,09/15/2021
19,54,0.0652173913043478,09/15/2021
19,56,0.0108695652173913,09/15/2021
19,60,0.0108695652173913,09/15/2021
20,2,0.0267857142857142,09/15/2021
20,7,0.0178571428571428,09/15/2021
20,8,0.0178571428571428,09/15/2021
20,9,0.0357142857142857,09/15/2021
20,12,0.0357142857142857,09/15/2021
20,16,0.0625,09/15/2021
20,30,0.0803571428571428,09/15/2021
20,35,0.0178571428571428,09/15/2021
20,36,0.0714285714285714,09/15/2021
20,41,0.0535714285714285,09/15/2021
20,51,0.0178571428571428,09/15/2021
20,53,0.0267857142857142,09/15/2021
21,2,0.0465116279069767,09/15/2021
21,4,0.0116279069767441,09/15/2021
21,8,0.0232558139534883,09/15/2021
21,9,0.0348837209302325,09/15/2021
21,16,0.0348837209302325,09/15/2021
21,23,0.0116279069767441,09/15/2021
21,27,0.0116279069767441,09/15/2021
21,28,0.0232558139534883,09/15/2021
21,30,0.0348837209302325,09/15/2021
21,33,0.0116279069767441,09/15/2021
21,34,0.0697674418604651,09/15/2021
21,36,0.0232558139534883,09/15/2021
21,38,0.0232558139534883,09/15/2021
21,39,0.2441860465116279,09/15/2021
21,47,0.0116279069767441,09/15/2021
21,48,0.0116279069767441,09/15/2021
22,8,0.0160427807486631,09/15/2021
22,9,0.0160427807486631,09/15/2021
22,16,0.0909090909090909,09/15/2021
22,25,0.0213903743315508,09/15/2021
22,27,0.1764705882352941,09/15/2021
22,28,0.0106951871657754,09/15/2021
22,34,0.0160427807486631,09/15/2021
22,35,0.0213903743315508,09/15/2021
22,39,0.0213903743315508,09/15/2021
22,49,0.0213903743315508,09/15/2021
22,50,0.0320855614973262,09/15/2021
22,51,0.0106951871657754,09/15/2021
22,52,0.0160427807486631,09/15/2021
22,56,0.0695187165775401,09/15/2021
23,2,0.0581395348837209,09/15/2021
23,3,0.0116279069767441,09/15/2021
23,4,0.0232558139534883,09/15/2021
23,9,0.0465116279069767,09/15/2021
23,16,0.2558139534883721,09/15/2021
23,18,0.0116279069767441,09/15/2021
23,25,0.0116279069767441,09/15/2021
23,27,0.0232558139534883,09/15/2021
23,31,0.0348837209302325,09/15/2021
23,35,0.0116279069767441,09/15/2021
23,38,0.0348837209302325,09/15/2021
23,47,0.0116279069767441,09/15/2021
23,50,0.0232558139534883,09/15/2021
23,51,0.0116279069767441,09/15/2021
23,52,0.0116279069767441,09/15/2021
23,57,0.0116279069767441,09/15/2021
23,60,0.1162790697674418,09/15/2021
24,0,0.0151515151515151,09/15/2021
24,7,0.0151515151515151,09/15/2021
24,8,0.0151515151515151,09/15/2021
24,15,0.0303030303030303,09/15/2021
24,16,0.0151515151515151,09/15/2021
24,25,0.0151515151515151,09/15/2021
24,27,0.0303030303030303,09/15/2021
24,28,0.0454545454545454,09/15/2021
24,30,0.1666666666666666,09/15/2021
24,34,0.0303030303030303,09/15/2021
24,35,0.0151515151515151,09/15/2021
24,36,0.0909090909090909,09/15/2021
24,39,0.0151515151515151,09/15/2021
24,52,0.0151515151515151,09/15/2021
24,55,0.0151515151515151,09/15/2021
24,63,0.0151515151515151,09/15/2021
25,2,0.0130378096479791,09/15/2021
25,16,0.1492829204693611,09/15/2021
25,27,0.0260756192959582,09/15/2021
25,28,0.0123859191655801,09/15/2021
25,30,0.0110821382007822,09/15/2021
25,35,0.0938722294654498,09/15/2021
25,37,0.0130378096479791,09/15/2021
25,43,0.0123859191655801,09/15/2021
25,44,0.0156453715775749,09/15/2021
25,51,0.0358539765319426,09/15/2021
25,52,0.0202086049543676,09/15/2021
26,0,0.0337837837837837,09/15/2021
26,2,0.0135135135135135,09/15/2021
26,9,0.2162162162162162,09/15/2021
26,11,0.0202702702702702,09/15/2021
26,16,0.081081081081081,09/15/2021
26,27,0.0202702702702702,09/15/2021
26,28,0.0337837837837837,09/15/2021
26,39,0.0135135135135135,09/15/2021
26,48,0.0337837837837837,09/15/2021
26,49,0.0202702702702702,09/15/2021
26,54,0.0135135135135135,09/15/2021
26,56,0.0135135135135135,09/15/2021
27,0,0.0266040688575899,09/15/2021
27,4,0.0156494522691705,09/15/2021
27,9,0.028169014084507,09/15/2021
27,16,0.190923317683881,09/15/2021
27,22,0.0391236306729264,09/15/2021
27,30,0.0187793427230046,09/15/2021
27,39,0.0156494522691705,09/15/2021
27,48,0.0328638497652582,09/15/2021
27,49,0.0266040688575899,09/15/2021
27,50,0.0109546165884194,09/15/2021
27,56,0.0406885758998435,09/15/2021
28,2,0.019,09/15/2021
28,3,0.02,09/15/2021
28,9,0.026,09/15/2021
28,16,0.053,09/15/2021
28,22,0.024,09/15/2021
28,25,0.036,09/15/2021
28,27,0.048,09/15/2021
28,35,0.016,09/15/2021
28,36,0.014,09/15/2021
28,44,0.011,09/15/2021
28,49,0.013,09/15/2021
28,50,0.044,09/15/2021
28,51,0.024,09/15/2021
28,54,0.102,09/15/2021
29,8,0.0277777777777777,09/15/2021
29,10,0.0416666666666666,09/15/2021
29,12,0.0416666666666666,09/15/2021
29,15,0.0138888888888888,09/15/2021
29,16,0.0138888888888888,09/15/2021
29,20,0.0277777777777777,09/15/2021
29,21,0.0277777777777777,09/15/2021
29,22,0.0138888888888888,09/15/2021
29,30,0.0277777777777777,09/15/2021
29,32,0.0138888888888888,09/15/2021
29,34,0.0277777777777777,09/15/2021
29,35,0.0138888888888888,09/15/2021
29,36,0.1388888888888889,09/15/2021
29,39,0.0277777777777777,09/15/2021
29,47,0.0138888888888888,09/15/2021
29,48,0.0138888888888888,09/15/2021
29,54,0.0138888888888888,09/15/2021
30,7,0.0467289719626168,09/15/2021
30,8,0.0467289719626168,09/15/2021
30,13,0.0373831775700934,09/15/2021
30,16,0.0560747663551401,09/15/2021
30,24,0.0373831775700934,09/15/2021
30,25,0.0186915887850467,09/15/2021
30,26,0.0186915887850467,09/15/2021
30,27,0.0186915887850467,09/15/2021
30,28,0.0186915887850467,09/15/2021
30,35,0.0373831775700934,09/15/2021
30,36,0.1121495327102803,09/15/2021
30,39,0.02803738317757,09/15/2021
30,41,0.0186915887850467,09/15/2021
30,59,0.0186915887850467,09/15/2021
31,2,0.0711111111111111,09/15/2021
31,16,0.2222222222222222,09/15/2021
31,23,0.0103703703703703,09/15/2021
31,25,0.0148148148148148,09/15/2021
31,28,0.0133333333333333,09/15/2021
31,30,0.0162962962962962,09/15/2021
31,36,0.0133333333333333,09/15/2021
31,51,0.0177777777777777,09/15/2021
31,52,0.1155555555555555,09/15/2021
32,16,0.08,09/15/2021
32,17,0.04,09/15/2021
32,27,0.04,09/15/2021
32,30,0.12,09/15/2021
32,35,0.04,09/15/2021
32,36,0.2,09/15/2021
32,41,0.04,09/15/2021
32,44,0.04,09/15/2021
32,52,0.04,09/15/2021
33,2,0.0222222222222222,09/15/2021
33,7,0.0111111111111111,09/15/2021
33,8,0.0222222222222222,09/15/2021
33,16,0.0333333333333333,09/15/2021
33,27,0.0111111111111111,09/15/2021
33,30,0.1111111111111111,09/15/2021
33,34,0.0111111111111111,09/15/2021
33,36,0.2111111111111111,09/15/2021
33,38,0.0333333333333333,09/15/2021
33,50,0.0111111111111111,09/15/2021
34,6,0.0178571428571428,09/15/2021
34,7,0.0446428571428571,09/15/2021
34,8,0.0267857142857142,09/15/2021
34,9,0.0267857142857142,09/15/2021
34,16,0.0178571428571428,09/15/2021
34,21,0.0178571428571428,09/15/2021
34,24,0.0178571428571428,09/15/2021
34,25,0.0178571428571428,09/15/2021
34,27,0.0625,09/15/2021
34,28,0.0178571428571428,09/15/2021
34,30,0.0535714285714285,09/15/2021
34,35,0.0357142857142857,09/15/2021
34,39,0.0357142857142857,09/15/2021
34,42,0.0178571428571428,09/15/2021
34,56,0.0178571428571428,09/15/2021
34,57,0.0178571428571428,09/15/2021
35,16,0.086864406779661,09/15/2021
35,25,0.0783898305084745,09/15/2021
35,27,0.0317796610169491,09/15/2021
35,51,0.0434322033898305,09/15/2021
36,2,0.0107991360691144,09/15/2021
36,7,0.0151187904967602,09/15/2021
36,8,0.0280777537796976,09/15/2021
36,16,0.0712742980561555,09/15/2021
36,25,0.0107991360691144,09/15/2021
36,27,0.0237580993520518,09/15/2021
36,30,0.0928725701943844,09/15/2021
36,33,0.0172786177105831,09/15/2021
36,35,0.019438444924406,09/15/2021
36,39,0.0129589632829373,09/15/2021
36,41,0.0259179265658747,09/15/2021
36,52,0.0107991360691144,09/15/2021
36,55,0.0259179265658747,09/15/2021
37,2,0.0297619047619047,09/15/2021
37,16,0.0595238095238095,09/15/2021
37,25,0.125,09/15/2021
37,27,0.0297619047619047,09/15/2021
37,30,0.0357142857142857,09/15/2021
37,31,0.0119047619047619,09/15/2021
37,35,0.0892857142857142,09/15/2021
37,43,0.0714285714285714,09/15/2021
37,47,0.0119047619047619,09/15/2021
37,51,0.0357142857142857,09/15/2021
37,52,0.0476190476190476,09/15/2021
37,58,0.0178571428571428,09/15/2021
38,3,0.0113636363636363,09/15/2021
38,4,0.0681818181818181,09/15/2021
38,9,0.0113636363636363,09/15/2021
38,12,0.0113636363636363,09/15/2021
38,16,0.2045454545454545,09/15/2021
38,18,0.0227272727272727,09/15/2021
38,20,0.0113636363636363,09/15/2021
38,23,0.0113636363636363,09/15/2021
38,26,0.0113636363636363,09/15/2021
38,27,0.0795454545454545,09/15/2021
38,30,0.0113636363636363,09/15/2021
38,34,0.034090909090909,09/15/2021
38,35,0.0113636363636363,09/15/2021
38,43,0.0113636363636363,09/15/2021
38,48,0.0227272727272727,09/15/2021
38,49,0.0113636363636363,09/15/2021
38,50,0.0113636363636363,09/15/2021
38,58,0.0113636363636363,09/15/2021
38,60,0.1022727272727272,09/15/2021
38,62,0.034090909090909,09/15/2021
39,4,0.0113636363636363,09/15/2021
39,9,0.0113636363636363,09/15/2021
39,16,0.1318181818181818,09/15/2021
39,21,0.0454545454545454,09/15/2021
39,27,0.0454545454545454,09/15/2021
39,29,0.0136363636363636,09/15/2021
39,30,0.0977272727272727,09/15/2021
39,34,0.0681818181818181,09/15/2021
39,35,0.0181818181818181,09/15/2021
39,36,0.0363636363636363,09/15/2021
39,54,0.0136363636363636,09/15/2021
39,57,0.0113636363636363,09/15/2021
40,6,0.125,09/15/2021
40,8,0.0833333333333333,09/15/2021
40,15,0.0416666666666666,09/15/2021
40,16,0.0416666666666666,09/15/2021
40,30,0.0416666666666666,09/15/2021
40,34,0.0833333333333333,09/15/2021
40,50,0.0416666666666666,09/15/2021
40,60,0.0416666666666666,09/15/2021
41,4,0.010204081632653,09/15/2021
41,7,0.010204081632653,09/15/2021
41,8,0.0204081632653061,09/15/2021
41,9,0.010204081632653,09/15/2021
41,16,0.0204081632653061,09/15/2021
41,20,0.0714285714285714,09/15/2021
41,25,0.010204081632653,09/15/2021
41,28,0.010204081632653,09/15/2021
41,30,0.1020408163265306,09/15/2021
41,33,0.010204081632653,09/15/2021
41,34,0.0204081632653061,09/15/2021
41,35,0.010204081632653,09/15/2021
41,36,0.1530612244897959,09/15/2021
41,39,0.0306122448979591,09/15/2021
41,48,0.010204081632653,09/15/2021
41,50,0.010204081632653,09/15/2021
41,51,0.0204081632653061,09/15/2021
41,53,0.010204081632653,09/15/2021
41,61,0.010204081632653,09/15/2021
42,4,0.0125,09/15/2021
42,7,0.0125,09/15/2021
42,8,0.0625,09/15/2021
42,9,0.0125,09/15/2021
42,15,0.0625,09/15/2021
42,16,0.0375,09/15/2021
42,27,0.0625,09/15/2021
42,28,0.0125,09/15/2021
42,30,0.025,09/15/2021
42,34,0.075,09/15/2021
42,35,0.0125,09/15/2021
42,36,0.0125,09/15/2021
42,39,0.075,09/15/2021
42,54,0.0125,09/15/2021
42,55,0.0125,09/15/2021
42,57,0.0375,09/15/2021
43,2,0.0104166666666666,09/15/2021
43,6,0.0104166666666666,09/15/2021
43,8,0.0104166666666666,09/15/2021
43,16,0.1458333333333333,09/15/2021
43,25,0.0520833333333333,09/15/2021
43,27,0.03125,09/15/2021
43,30,0.0104166666666666,09/15/2021
43,35,0.1666666666666666,09/15/2021
43,37,0.0208333333333333,09/15/2021
43,44,0.0104166666666666,09/15/2021
43,49,0.0104166666666666,09/15/2021
43,50,0.0104166666666666,09/15/2021
43,51,0.0520833333333333,09/15/2021
43,52,0.0208333333333333,09/15/2021
44,2,0.0177975528364849,09/15/2021
44,16,0.0478309232480533,09/15/2021
44,25,0.1724137931034483,09/15/2021
44,27,0.0155728587319243,09/15/2021
44,28,0.0177975528364849,09/15/2021
44,30,0.0133481646273637,09/15/2021
44,35,0.0545050055617352,09/15/2021
44,37,0.0122358175750834,09/15/2021
44,47,0.0100111234705228,09/15/2021
44,51,0.0367074527252502,09/15/2021
44,52,0.0244716351501668,09/15/2021
44,54,0.0111234705228031,09/15/2021
45,14,0.025,09/15/2021
45,16,0.125,09/15/2021
45,18,0.025,09/15/2021
45,23,0.05,09/15/2021
45,28,0.025,09/15/2021
45,30,0.025,09/15/2021
45,31,0.15,09/15/2021
45,35,0.025,09/15/2021
45,48,0.025,09/15/2021
45,51,0.025,09/15/2021
45,52,0.225,09/15/2021
46,2,0.3012048192771084,09/15/2021
46,3,0.0120481927710843,09/15/2021
46,16,0.1927710843373494,09/15/2021
46,23,0.0240963855421686,09/15/2021
46,25,0.0240963855421686,09/15/2021
46,27,0.036144578313253,09/15/2021
46,28,0.0602409638554216,09/15/2021
46,31,0.0120481927710843,09/15/2021
46,49,0.0120481927710843,09/15/2021
46,51,0.0120481927710843,09/15/2021
46,52,0.036144578313253,09/15/2021
46,54,0.0240963855421686,09/15/2021
47,2,0.0521920668058455,09/15/2021
47,16,0.068893528183716,09/15/2021
47,25,0.1022964509394572,09/15/2021
47,27,0.0104384133611691,09/15/2021
47,35,0.0855949895615866,09/15/2021
47,44,0.0313152400835073,09/15/2021
47,46,0.0584551148225469,09/15/2021
47,48,0.0146137787056367,09/15/2021
47,51,0.0438413361169102,09/15/2021
47,52,0.0313152400835073,09/15/2021
