nidx,fips,date,precipitation,wind_gust,elevation,population
47,95,08/22/2021,0.0,0.0,0,42837
47,95,08/23/2021,0.03,20.8,0,42837
47,95,08/24/2021,0.0,0.0,0,42837
47,95,08/25/2021,0.01,30.0,0,42837
47,95,08/26/2021,0.46,30.5,0,42837
47,95,08/27/2021,0.12,29.8,0,42837
47,95,08/28/2021,0.08,21.9,0,42837
47,95,08/29/2021,5.62,79.7,0,42837
47,95,08/30/2021,0.38,59.1,0,42837
47,95,08/31/2021,0.18,23.0,0,42837
47,95,09/01/2021,0.1,33.3,0,42837
47,95,09/02/2021,0.15,29.8,0,42837
47,95,09/03/2021,0.0,0.0,0,42837
47,95,09/04/2021,0.0,16.1,0,42837
47,95,09/05/2021,0.02,40.3,0,42837
47,95,09/06/2021,0.07,43.6,0,42837
47,95,09/07/2021,0.1,0.0,0,42837
47,95,09/08/2021,0.0,0.0,0,42837
47,95,09/09/2021,0.0,19.7,0,42837
47,95,09/10/2021,0.0,17.2,0,42837
47,95,09/11/2021,0.0,20.8,0,42837
47,95,09/12/2021,0.36,29.8,0,42837
47,95,09/13/2021,0.0,0.0,0,42837
47,95,09/14/2021,1.96,35.6,0,42837
47,95,09/15/2021,2.83,33.0,0,42837
47,95,09/16/2021,0.01,29.8,0,42837
47,95,09/17/2021,0.7,20.8,0,42837
47,95,09/18/2021,0.86,0.0,0,42837
47,95,09/19/2021,0.82,0.0,0,42837
47,95,09/20/2021,0.15,0.0,0,42837
47,95,09/21/2021,0.27,26.4,0,42837
47,95,09/22/2021,0.0,27.5,0,42837
47,95,09/23/2021,0.0,26.7,0,42837
47,95,09/24/2021,0.0,0.0,0,42837
47,95,09/25/2021,0.0,0.0,0,42837
47,95,09/26/2021,0.0,0.0,0,42837
47,95,09/27/2021,0.0,0.0,0,42837
48,97,08/22/2021,0.0,0.0,69,82124
48,97,08/23/2021,0.0,0.0,69,82124
48,97,08/24/2021,0.27,0.0,69,82124
48,97,08/25/2021,0.14,0.0,69,82124
48,97,08/26/2021,0.15,29.8,69,82124
48,97,08/27/2021,0.08,23.0,69,82124
48,97,08/28/2021,0.22,31.5,69,82124
48,97,08/29/2021,0.06,26.4,69,82124
48,97,08/30/2021,0.14,29.8,69,82124
48,97,08/31/2021,0.04,0.0,69,82124
48,97,09/01/2021,0.06,0.0,69,82124
48,97,09/02/2021,0.48,30.6,69,82124
48,97,09/03/2021,0.0,0.0,69,82124
48,97,09/04/2021,0.0,0.0,69,82124
48,97,09/05/2021,0.78,26.4,69,82124
48,97,09/06/2021,0.45,20.8,69,82124
48,97,09/07/2021,0.0,0.0,69,82124
48,97,09/08/2021,0.0,0.0,69,82124
48,97,09/09/2021,0.0,19.7,69,82124
48,97,09/10/2021,0.0,20.8,69,82124
48,97,09/11/2021,0.0,0.0,69,82124
48,97,09/12/2021,0.1,32.2,69,82124
48,97,09/13/2021,0.02,0.0,69,82124
48,97,09/14/2021,2.74,29.8,69,82124
48,97,09/15/2021,1.98,29.9,69,82124
48,97,09/16/2021,0.64,19.7,69,82124
48,97,09/17/2021,0.33,0.0,69,82124
48,97,09/18/2021,0.14,0.0,69,82124
48,97,09/19/2021,0.18,0.0,69,82124
48,97,09/20/2021,0.82,0.0,69,82124
48,97,09/21/2021,0.44,32.2,69,82124
48,97,09/22/2021,0.02,25.1,69,82124
48,97,09/23/2021,0.0,0.0,69,82124
48,97,09/24/2021,0.0,0.0,69,82124
48,97,09/25/2021,0.0,0.0,69,82124
48,97,09/26/2021,0.0,0.0,69,82124
48,97,09/27/2021,0.0,0.0,69,82124
49,99,08/22/2021,0.0,0.0,3,53431
49,99,08/23/2021,0.0,0.0,3,53431
49,99,08/24/2021,0.48,50.7,3,53431
49,99,08/25/2021,0.13,32.2,3,53431
49,99,08/26/2021,0.02,0.0,3,53431
49,99,08/27/2021,0.01,21.9,3,53431
49,99,08/28/2021,0.5,36.7,3,53431
49,99,08/29/2021,0.07,41.3,3,53431
49,99,08/30/2021,0.02,37.9,3,53431
49,99,08/31/2021,0.36,19.7,3,53431
49,99,09/01/2021,0.36,21.9,3,53431
49,99,09/02/2021,0.24,31.1,3,53431
49,99,09/03/2021,0.0,0.0,3,53431
49,99,09/04/2021,0.0,0.0,3,53431
49,99,09/05/2021,0.04,21.9,3,53431
49,99,09/06/2021,0.14,0.0,3,53431
49,99,09/07/2021,0.09,39.1,3,53431
49,99,09/08/2021,0.51,0.0,3,53431
49,99,09/09/2021,0.0,21.9,3,53431
49,99,09/10/2021,0.0,19.9,3,53431
49,99,09/11/2021,0.0,17.2,3,53431
49,99,09/12/2021,0.33,28.9,3,53431
49,99,09/13/2021,0.03,0.0,3,53431
49,99,09/14/2021,2.74,28.1,3,53431
49,99,09/15/2021,1.17,20.3,3,53431
49,99,09/16/2021,0.01,17.2,3,53431
49,99,09/17/2021,0.0,0.0,3,53431
49,99,09/18/2021,0.03,0.0,3,53431
49,99,09/19/2021,1.06,32.2,3,53431
49,99,09/20/2021,0.01,24.2,3,53431
49,99,09/21/2021,0.44,32.2,3,53431
49,99,09/22/2021,0.64,35.1,3,53431
49,99,09/23/2021,0.0,0.0,3,53431
49,99,09/24/2021,0.0,18.3,3,53431
49,99,09/25/2021,0.0,20.8,3,53431
49,99,09/26/2021,0.0,0.0,3,53431
49,99,09/27/2021,0.0,16.1,3,53431
50,101,08/22/2021,0.0,0.0,-7,49348
50,101,08/23/2021,0.0,0.0,-7,49348
50,101,08/24/2021,0.36,26.8,-7,49348
50,101,08/25/2021,0.02,0.0,-7,49348
50,101,08/26/2021,0.82,29.8,-7,49348
50,101,08/27/2021,0.48,21.9,-7,49348
50,101,08/28/2021,0.72,29.8,-7,49348
50,101,08/29/2021,0.2,49.2,-7,49348
50,101,08/30/2021,0.02,25.9,-7,49348
50,101,08/31/2021,0.22,14.9,-7,49348
50,101,09/01/2021,0.05,13.9,-7,49348
50,101,09/02/2021,1.36,26.4,-7,49348
50,101,09/03/2021,0.01,3.4,-7,49348
50,101,09/04/2021,0.02,0.0,-7,49348
50,101,09/05/2021,0.09,21.9,-7,49348
50,101,09/06/2021,0.09,0.0,-7,49348
50,101,09/07/2021,0.22,39.1,-7,49348
50,101,09/08/2021,0.83,0.0,-7,49348
50,101,09/09/2021,0.02,16.1,-7,49348
50,101,09/10/2021,0.0,20.8,-7,49348
50,101,09/11/2021,0.0,16.1,-7,49348
50,101,09/12/2021,0.21,24.6,-7,49348
50,101,09/13/2021,0.03,17.2,-7,49348
50,101,09/14/2021,3.82,28.0,-7,49348
50,101,09/15/2021,1.56,21.9,-7,49348
50,101,09/16/2021,0.14,18.3,-7,49348
50,101,09/17/2021,0.0,0.0,-7,49348
50,101,09/18/2021,1.02,19.7,-7,49348
50,101,09/19/2021,0.26,32.2,-7,49348
50,101,09/20/2021,0.34,24.2,-7,49348
50,101,09/21/2021,0.57,29.8,-7,49348
50,101,09/22/2021,0.65,35.1,-7,49348
50,101,09/23/2021,0.01,20.8,-7,49348
50,101,09/24/2021,0.07,18.3,-7,49348
50,101,09/25/2021,0.01,18.3,-7,49348
50,101,09/26/2021,0.0,0.0,-7,49348
50,101,09/27/2021,0.11,18.3,-7,49348
51,103,08/22/2021,0.0,0.0,39,260419
51,103,08/23/2021,0.21,20.8,39,260419
51,103,08/24/2021,0.0,0.0,39,260419
51,103,08/25/2021,0.56,27.5,39,260419
51,103,08/26/2021,0.38,33.3,39,260419
51,103,08/27/2021,0.87,29.8,39,260419
51,103,08/28/2021,0.04,0.0,39,260419
51,103,08/29/2021,7.07,62.7,39,260419
51,103,08/30/2021,2.02,51.6,39,260419
51,103,08/31/2021,0.47,19.7,39,260419
51,103,09/01/2021,0.1,33.3,39,260419
51,103,09/02/2021,0.37,29.8,39,260419
51,103,09/03/2021,0.0,0.0,39,260419
51,103,09/04/2021,0.0,16.1,39,260419
51,103,09/05/2021,0.12,40.3,39,260419
51,103,09/06/2021,0.16,0.0,39,260419
51,103,09/07/2021,0.81,0.0,39,260419
51,103,09/08/2021,0.0,0.0,39,260419
51,103,09/09/2021,0.0,17.2,39,260419
51,103,09/10/2021,0.0,0.0,39,260419
51,103,09/11/2021,0.0,0.0,39,260419
51,103,09/12/2021,0.05,29.9,39,260419
51,103,09/13/2021,0.0,19.7,39,260419
51,103,09/14/2021,1.39,35.6,39,260419
51,103,09/15/2021,1.87,33.3,39,260419
51,103,09/16/2021,0.03,29.8,39,260419
51,103,09/17/2021,0.03,19.7,39,260419
51,103,09/18/2021,0.09,21.9,39,260419
51,103,09/19/2021,0.35,0.0,39,260419
51,103,09/20/2021,0.03,0.0,39,260419
51,103,09/21/2021,0.12,23.0,39,260419
51,103,09/22/2021,0.0,36.7,39,260419
51,103,09/23/2021,0.0,34.4,39,260419
51,103,09/24/2021,0.0,0.0,39,260419
51,103,09/25/2021,0.0,0.0,39,260419
51,103,09/26/2021,0.0,0.0,39,260419
51,103,09/27/2021,0.0,0.0,39,260419
52,105,08/22/2021,0.0,0.0,115,134758
52,105,08/23/2021,0.23,20.8,115,134758
52,105,08/24/2021,0.0,0.0,115,134758
52,105,08/25/2021,0.38,20.8,115,134758
52,105,08/26/2021,0.09,23.0,115,134758
52,105,08/27/2021,0.28,18.3,115,134758
52,105,08/28/2021,0.03,18.3,115,134758
52,105,08/29/2021,1.04,42.6,115,134758
52,105,08/30/2021,5.24,47.7,115,134758
52,105,08/31/2021,0.0,19.7,115,134758
52,105,09/01/2021,0.0,0.0,115,134758
52,105,09/02/2021,0.0,0.0,115,134758
52,105,09/03/2021,0.0,0.0,115,134758
52,105,09/04/2021,0.0,16.1,115,134758
52,105,09/05/2021,0.0,40.3,115,134758
52,105,09/06/2021,0.54,17.2,115,134758
52,105,09/07/2021,0.0,0.0,115,134758
52,105,09/08/2021,0.01,0.0,115,134758
52,105,09/09/2021,0.0,19.2,115,134758
52,105,09/10/2021,0.0,0.0,115,134758
52,105,09/11/2021,0.0,0.0,115,134758
52,105,09/12/2021,0.09,25.3,115,134758
52,105,09/13/2021,0.16,19.7,115,134758
52,105,09/14/2021,1.15,0.0,115,134758
52,105,09/15/2021,2.96,20.8,115,134758
52,105,09/16/2021,0.44,16.1,115,134758
52,105,09/17/2021,1.88,19.7,115,134758
52,105,09/18/2021,0.91,0.0,115,134758
52,105,09/19/2021,0.06,0.0,115,134758
52,105,09/20/2021,0.0,0.0,115,134758
52,105,09/21/2021,0.37,24.7,115,134758
52,105,09/22/2021,0.0,24.3,115,134758
52,105,09/23/2021,0.0,18.3,115,134758
52,105,09/24/2021,0.0,0.0,115,134758
52,105,09/25/2021,0.0,0.0,115,134758
52,105,09/26/2021,0.0,0.0,115,134758
52,105,09/27/2021,0.04,0.0,115,134758
53,107,08/22/2021,0.01,0.0,62,4334
53,107,08/23/2021,0.0,18.3,62,4334
53,107,08/24/2021,0.02,25.3,62,4334
53,107,08/25/2021,0.0,14.1,62,4334
53,107,08/26/2021,0.4,29.9,62,4334
53,107,08/27/2021,0.0,29.2,62,4334
53,107,08/28/2021,0.0,33.3,62,4334
53,107,08/29/2021,0.1,27.9,62,4334
53,107,08/30/2021,0.45,39.5,62,4334
53,107,08/31/2021,0.02,16.1,62,4334
53,107,09/01/2021,0.35,44.8,62,4334
53,107,09/02/2021,0.98,12.8,62,4334
53,107,09/03/2021,0.0,0.0,62,4334
53,107,09/04/2021,0.0,0.0,62,4334
53,107,09/05/2021,1.3,32.2,62,4334
53,107,09/06/2021,0.02,18.3,62,4334
53,107,09/07/2021,0.0,0.0,62,4334
53,107,09/08/2021,0.0,11.4,62,4334
53,107,09/09/2021,0.0,18.3,62,4334
53,107,09/10/2021,0.0,16.1,62,4334
53,107,09/11/2021,0.0,16.7,62,4334
53,107,09/12/2021,0.0,17.2,62,4334
53,107,09/13/2021,0.01,0.0,62,4334
53,107,09/14/2021,0.68,21.9,62,4334
53,107,09/15/2021,1.72,28.5,62,4334
53,107,09/16/2021,0.02,15.0,62,4334
53,107,09/17/2021,0.03,12.8,62,4334
53,107,09/18/2021,0.12,0.0,62,4334
53,107,09/19/2021,0.57,15.0,62,4334
53,107,09/20/2021,0.49,0.0,62,4334
53,107,09/21/2021,0.31,33.3,62,4334
53,107,09/22/2021,0.03,25.2,62,4334
53,107,09/23/2021,0.0,17.2,62,4334
53,107,09/24/2021,0.0,0.0,62,4334
53,107,09/25/2021,0.0,11.4,62,4334
53,107,09/26/2021,0.0,11.4,62,4334
53,107,09/27/2021,0.0,0.0,62,4334
54,109,08/22/2021,0.0,0.0,0,110461
54,109,08/23/2021,0.05,3.4,0,110461
54,109,08/24/2021,0.55,34.3,0,110461
54,109,08/25/2021,0.02,8.1,0,110461
54,109,08/26/2021,0.43,29.8,0,110461
54,109,08/27/2021,0.49,18.3,0,110461
54,109,08/28/2021,0.22,22.4,0,110461
54,109,08/29/2021,0.5,59.2,0,110461
54,109,08/30/2021,0.0,24.2,0,110461
54,109,08/31/2021,0.0,15.5,0,110461
54,109,09/01/2021,0.02,13.9,0,110461
54,109,09/02/2021,1.32,10.3,0,110461
54,109,09/03/2021,0.0,8.7,0,110461
54,109,09/04/2021,0.0,9.2,0,110461
54,109,09/05/2021,0.05,11.4,0,110461
54,109,09/06/2021,0.0,11.4,0,110461
54,109,09/07/2021,0.03,11.4,0,110461
54,109,09/08/2021,0.0,7.5,0,110461
54,109,09/09/2021,0.0,10.3,0,110461
54,109,09/10/2021,0.0,13.9,0,110461
54,109,09/11/2021,0.0,14.4,0,110461
54,109,09/12/2021,0.72,16.2,0,110461
54,109,09/13/2021,0.02,16.2,0,110461
54,109,09/14/2021,3.83,28.4,0,110461
54,109,09/15/2021,1.57,17.8,0,110461
54,109,09/16/2021,0.15,14.8,0,110461
54,109,09/17/2021,0.0,15.0,0,110461
54,109,09/18/2021,1.01,17.7,0,110461
54,109,09/19/2021,0.01,12.1,0,110461
54,109,09/20/2021,0.29,19.3,0,110461
54,109,09/21/2021,0.18,10.9,0,110461
54,109,09/22/2021,0.04,23.0,0,110461
54,109,09/23/2021,0.01,16.0,0,110461
54,109,09/24/2021,0.07,11.5,0,110461
54,109,09/25/2021,0.01,15.2,0,110461
54,109,09/26/2021,0.0,15.0,0,110461
54,109,09/27/2021,0.09,13.9,0,110461
55,111,08/22/2021,0.05,0.0,154,22108
55,111,08/23/2021,0.0,0.0,154,22108
55,111,08/24/2021,0.0,0.0,154,22108
55,111,08/25/2021,0.1,0.0,154,22108
55,111,08/26/2021,0.03,0.0,154,22108
55,111,08/27/2021,0.0,0.0,154,22108
55,111,08/28/2021,0.22,0.0,154,22108
55,111,08/29/2021,0.02,0.0,154,22108
55,111,08/30/2021,0.32,36.7,154,22108
55,111,08/31/2021,0.0,0.0,154,22108
55,111,09/01/2021,0.0,32.2,154,22108
55,111,09/02/2021,0.0,0.0,154,22108
55,111,09/03/2021,0.0,0.0,154,22108
55,111,09/04/2021,0.03,0.0,154,22108
55,111,09/05/2021,0.25,39.1,154,22108
55,111,09/06/2021,0.0,0.0,154,22108
55,111,09/07/2021,0.0,0.0,154,22108
55,111,09/08/2021,0.0,0.0,154,22108
55,111,09/09/2021,0.0,0.0,154,22108
55,111,09/10/2021,0.0,0.0,154,22108
55,111,09/11/2021,0.0,0.0,154,22108
55,111,09/12/2021,0.0,0.0,154,22108
55,111,09/13/2021,0.0,0.0,154,22108
55,111,09/14/2021,0.06,0.0,154,22108
55,111,09/15/2021,0.0,0.0,154,22108
55,111,09/16/2021,0.0,0.0,154,22108
55,111,09/17/2021,1.04,0.0,154,22108
55,111,09/18/2021,0.3,0.0,154,22108
55,111,09/19/2021,0.71,0.0,154,22108
55,111,09/20/2021,0.0,0.0,154,22108
55,111,09/21/2021,0.62,31.1,154,22108
55,111,09/22/2021,0.0,20.8,154,22108
55,111,09/23/2021,0.0,0.0,154,22108
55,111,09/24/2021,0.0,0.0,154,22108
55,111,09/25/2021,0.0,0.0,154,22108
55,111,09/26/2021,0.0,0.0,154,22108
55,111,09/27/2021,0.0,0.0,154,22108
56,113,08/22/2021,0.0,0.0,3,59511
56,113,08/23/2021,0.0,0.0,3,59511
56,113,08/24/2021,0.31,27.2,3,59511
56,113,08/25/2021,0.22,0.0,3,59511
56,113,08/26/2021,0.04,0.0,3,59511
56,113,08/27/2021,0.06,21.9,3,59511
56,113,08/28/2021,0.52,26.4,3,59511
56,113,08/29/2021,0.07,36.5,3,59511
56,113,08/30/2021,0.04,32.2,3,59511
56,113,08/31/2021,0.21,19.7,3,59511
56,113,09/01/2021,0.33,21.9,3,59511
56,113,09/02/2021,0.15,26.4,3,59511
56,113,09/03/2021,0.02,0.0,3,59511
56,113,09/04/2021,0.03,0.0,3,59511
56,113,09/05/2021,0.07,21.9,3,59511
56,113,09/06/2021,0.13,0.0,3,59511
56,113,09/07/2021,0.27,39.1,3,59511
56,113,09/08/2021,0.87,0.0,3,59511
56,113,09/09/2021,0.04,21.9,3,59511
56,113,09/10/2021,0.0,19.7,3,59511
56,113,09/11/2021,0.0,17.2,3,59511
56,113,09/12/2021,0.21,21.0,3,59511
56,113,09/13/2021,0.03,0.0,3,59511
56,113,09/14/2021,2.78,28.1,3,59511
56,113,09/15/2021,0.86,19.8,3,59511
56,113,09/16/2021,0.01,17.2,3,59511
56,113,09/17/2021,0.0,0.0,3,59511
56,113,09/18/2021,0.08,0.0,3,59511
56,113,09/19/2021,1.37,32.2,3,59511
56,113,09/20/2021,0.09,24.2,3,59511
56,113,09/21/2021,0.49,29.9,3,59511
56,113,09/22/2021,1.24,29.8,3,59511
56,113,09/23/2021,0.0,0.0,3,59511
56,113,09/24/2021,0.0,18.3,3,59511
56,113,09/25/2021,0.0,20.8,3,59511
56,113,09/26/2021,0.0,0.0,3,59511
56,113,09/27/2021,0.0,16.1,3,59511
57,115,08/22/2021,0.0,0.0,302,47429
57,115,08/23/2021,0.24,0.0,302,47429
57,115,08/24/2021,0.92,35.8,302,47429
57,115,08/25/2021,0.0,0.0,302,47429
57,115,08/26/2021,0.29,35.8,302,47429
57,115,08/27/2021,0.0,17.2,302,47429
57,115,08/28/2021,0.6,20.6,302,47429
57,115,08/29/2021,0.15,20.8,302,47429
57,115,08/30/2021,0.06,20.8,302,47429
57,115,08/31/2021,0.01,0.0,302,47429
57,115,09/01/2021,0.46,0.0,302,47429
57,115,09/02/2021,0.22,31.1,302,47429
57,115,09/03/2021,0.1,21.9,302,47429
57,115,09/04/2021,0.0,0.0,302,47429
57,115,09/05/2021,0.0,0.0,302,47429
57,115,09/06/2021,0.21,0.0,302,47429
57,115,09/07/2021,0.0,0.0,302,47429
57,115,09/08/2021,0.0,0.0,302,47429
57,115,09/09/2021,0.0,0.0,302,47429
57,115,09/10/2021,0.0,20.8,302,47429
57,115,09/11/2021,0.0,0.0,302,47429
57,115,09/12/2021,0.0,0.0,302,47429
57,115,09/13/2021,0.01,0.0,302,47429
57,115,09/14/2021,3.64,23.0,302,47429
57,115,09/15/2021,0.65,23.0,302,47429
57,115,09/16/2021,0.21,0.0,302,47429
57,115,09/17/2021,0.57,0.0,302,47429
57,115,09/18/2021,0.0,0.0,302,47429
57,115,09/19/2021,1.07,0.0,302,47429
57,115,09/20/2021,0.0,0.0,302,47429
57,115,09/21/2021,0.11,25.3,302,47429
57,115,09/22/2021,0.01,24.1,302,47429
57,115,09/23/2021,0.0,0.0,302,47429
57,115,09/24/2021,0.0,0.0,302,47429
57,115,09/25/2021,0.0,0.0,302,47429
57,115,09/26/2021,0.0,0.0,302,47429
57,115,09/27/2021,0.0,17.2,302,47429
58,117,08/22/2021,0.0,0.0,240,46194
58,117,08/23/2021,0.0,0.0,240,46194
58,117,08/24/2021,0.43,52.8,240,46194
58,117,08/25/2021,0.19,32.2,240,46194
58,117,08/26/2021,0.1,16.1,240,46194
58,117,08/27/2021,0.04,19.7,240,46194
58,117,08/28/2021,0.64,17.2,240,46194
58,117,08/29/2021,0.11,40.5,240,46194
58,117,08/30/2021,0.31,36.0,240,46194
58,117,08/31/2021,1.4,17.2,240,46194
58,117,09/01/2021,0.82,21.9,240,46194
58,117,09/02/2021,0.43,21.9,240,46194
58,117,09/03/2021,0.0,0.0,240,46194
58,117,09/04/2021,0.0,0.0,240,46194
58,117,09/05/2021,0.0,20.8,240,46194
58,117,09/06/2021,0.29,0.0,240,46194
58,117,09/07/2021,0.01,0.0,240,46194
58,117,09/08/2021,0.0,0.0,240,46194
58,117,09/09/2021,0.0,21.9,240,46194
58,117,09/10/2021,0.0,16.1,240,46194
58,117,09/11/2021,0.0,17.2,240,46194
58,117,09/12/2021,0.19,16.1,240,46194
58,117,09/13/2021,0.24,17.2,240,46194
58,117,09/14/2021,2.93,21.9,240,46194
58,117,09/15/2021,2.22,19.7,240,46194
58,117,09/16/2021,1.18,17.2,240,46194
58,117,09/17/2021,0.0,0.0,240,46194
58,117,09/18/2021,0.08,0.0,240,46194
58,117,09/19/2021,0.11,0.0,240,46194
58,117,09/20/2021,0.35,0.0,240,46194
58,117,09/21/2021,0.82,32.2,240,46194
58,117,09/22/2021,0.05,32.8,240,46194
58,117,09/23/2021,0.0,0.0,240,46194
58,117,09/24/2021,0.0,0.0,240,46194
58,117,09/25/2021,0.0,20.8,240,46194
58,117,09/26/2021,0.0,0.0,240,46194
58,117,09/27/2021,0.0,0.0,240,46194
59,119,08/22/2021,0.0,0.0,167,38340
59,119,08/23/2021,0.0,0.0,167,38340
59,119,08/24/2021,0.0,0.0,167,38340
59,119,08/25/2021,0.0,0.0,167,38340
59,119,08/26/2021,0.0,0.0,167,38340
59,119,08/27/2021,0.0,17.2,167,38340
59,119,08/28/2021,0.26,33.3,167,38340
59,119,08/29/2021,0.32,17.2,167,38340
59,119,08/30/2021,0.0,23.0,167,38340
59,119,08/31/2021,0.16,0.0,167,38340
59,119,09/01/2021,0.01,0.0,167,38340
59,119,09/02/2021,0.0,0.0,167,38340
59,119,09/03/2021,0.0,0.0,167,38340
59,119,09/04/2021,0.0,0.0,167,38340
59,119,09/05/2021,0.03,19.7,167,38340
59,119,09/06/2021,0.0,0.0,167,38340
59,119,09/07/2021,0.0,0.0,167,38340
59,119,09/08/2021,0.0,0.0,167,38340
59,119,09/09/2021,0.0,26.4,167,38340
59,119,09/10/2021,0.0,0.0,167,38340
59,119,09/11/2021,0.0,0.0,167,38340
59,119,09/12/2021,0.0,0.0,167,38340
59,119,09/13/2021,0.0,0.0,167,38340
59,119,09/14/2021,0.02,23.0,167,38340
59,119,09/15/2021,0.0,24.2,167,38340
59,119,09/16/2021,0.0,16.1,167,38340
59,119,09/17/2021,0.14,0.0,167,38340
59,119,09/18/2021,0.52,0.0,167,38340
59,119,09/19/2021,0.13,0.0,167,38340
59,119,09/20/2021,0.0,0.0,167,38340
59,119,09/21/2021,0.34,27.5,167,38340
59,119,09/22/2021,0.0,23.5,167,38340
59,119,09/23/2021,0.0,0.0,167,38340
59,119,09/24/2021,0.0,0.0,167,38340
59,119,09/25/2021,0.0,0.0,167,38340
59,119,09/26/2021,0.0,0.0,167,38340
59,119,09/27/2021,0.0,16.1,167,38340
60,121,08/22/2021,0.0,0.0,13,26465
60,121,08/23/2021,0.25,0.0,13,26465
60,121,08/24/2021,0.04,21.5,13,26465
60,121,08/25/2021,0.85,39.1,13,26465
60,121,08/26/2021,0.16,23.0,13,26465
60,121,08/27/2021,0.12,17.2,13,26465
60,121,08/28/2021,0.12,19.7,13,26465
60,121,08/29/2021,1.31,56.0,13,26465
60,121,08/30/2021,0.63,47.7,13,26465
60,121,08/31/2021,0.58,0.0,13,26465
60,121,09/01/2021,0.0,0.0,13,26465
60,121,09/02/2021,0.0,21.9,13,26465
60,121,09/03/2021,0.0,0.0,13,26465
60,121,09/04/2021,0.0,0.0,13,26465
60,121,09/05/2021,0.0,0.0,13,26465
60,121,09/06/2021,0.1,0.0,13,26465
60,121,09/07/2021,0.01,20.8,13,26465
60,121,09/08/2021,0.0,0.0,13,26465
60,121,09/09/2021,0.0,21.9,13,26465
60,121,09/10/2021,0.0,9.2,13,26465
60,121,09/11/2021,0.0,16.1,13,26465
60,121,09/12/2021,0.29,16.1,13,26465
60,121,09/13/2021,0.49,17.2,13,26465
60,121,09/14/2021,1.89,21.9,13,26465
60,121,09/15/2021,1.64,18.3,13,26465
60,121,09/16/2021,1.09,0.0,13,26465
60,121,09/17/2021,0.07,0.0,13,26465
60,121,09/18/2021,0.18,0.0,13,26465
60,121,09/19/2021,0.0,0.0,13,26465
60,121,09/20/2021,0.0,0.0,13,26465
60,121,09/21/2021,0.1,29.8,13,26465
60,121,09/22/2021,0.01,26.4,13,26465
60,121,09/23/2021,0.0,19.7,13,26465
60,121,09/24/2021,0.0,0.0,13,26465
60,121,09/25/2021,0.0,0.0,13,26465
60,121,09/26/2021,0.0,0.0,13,26465
60,121,09/27/2021,0.14,0.0,13,26465
61,123,08/22/2021,0.05,24.2,98,10830
61,123,08/23/2021,0.0,18.3,98,10830
61,123,08/24/2021,0.0,25.3,98,10830
61,123,08/25/2021,0.0,17.2,98,10830
61,123,08/26/2021,0.12,19.7,98,10830
61,123,08/27/2021,0.0,36.9,98,10830
61,123,08/28/2021,0.27,0.0,98,10830
61,123,08/29/2021,0.06,30.0,98,10830
61,123,08/30/2021,0.37,35.7,98,10830
61,123,08/31/2021,0.01,0.0,98,10830
61,123,09/01/2021,0.28,32.2,98,10830
61,123,09/02/2021,0.0,0.0,98,10830
61,123,09/03/2021,0.0,0.0,98,10830
61,123,09/04/2021,0.0,0.0,98,10830
61,123,09/05/2021,0.7,39.1,98,10830
61,123,09/06/2021,0.0,19.7,98,10830
61,123,09/07/2021,0.0,0.0,98,10830
61,123,09/08/2021,0.0,0.0,98,10830
61,123,09/09/2021,0.0,18.3,98,10830
61,123,09/10/2021,0.0,0.0,98,10830
61,123,09/11/2021,0.0,0.0,98,10830
61,123,09/12/2021,0.0,18.3,98,10830
61,123,09/13/2021,0.0,0.0,98,10830
61,123,09/14/2021,0.15,21.9,98,10830
61,123,09/15/2021,0.01,21.9,98,10830
61,123,09/16/2021,0.0,0.0,98,10830
61,123,09/17/2021,0.76,0.0,98,10830
61,123,09/18/2021,0.17,0.0,98,10830
61,123,09/19/2021,0.61,0.0,98,10830
61,123,09/20/2021,0.13,0.0,98,10830
61,123,09/21/2021,0.24,28.1,98,10830
61,123,09/22/2021,0.01,27.7,98,10830
61,123,09/23/2021,0.0,17.2,98,10830
61,123,09/24/2021,0.0,0.0,98,10830
61,123,09/25/2021,0.0,0.0,98,10830
61,123,09/26/2021,0.0,0.0,98,10830
61,123,09/27/2021,0.0,0.0,98,10830
62,125,08/22/2021,0.0,0.0,72,15568
62,125,08/23/2021,0.28,0.0,72,15568
62,125,08/24/2021,0.26,30.1,72,15568
62,125,08/25/2021,0.9,39.1,72,15568
62,125,08/26/2021,0.35,23.0,72,15568
62,125,08/27/2021,0.18,17.2,72,15568
62,125,08/28/2021,0.21,19.7,72,15568
62,125,08/29/2021,0.85,44.1,72,15568
62,125,08/30/2021,0.67,42.6,72,15568
62,125,08/31/2021,1.8,0.0,72,15568
62,125,09/01/2021,0.0,0.0,72,15568
62,125,09/02/2021,0.0,21.9,72,15568
62,125,09/03/2021,0.0,0.0,72,15568
62,125,09/04/2021,0.0,0.0,72,15568
62,125,09/05/2021,0.0,0.0,72,15568
62,125,09/06/2021,0.25,0.0,72,15568
62,125,09/07/2021,0.03,20.8,72,15568
62,125,09/08/2021,0.0,0.0,72,15568
62,125,09/09/2021,0.0,21.9,72,15568
62,125,09/10/2021,0.0,9.2,72,15568
62,125,09/11/2021,0.0,16.1,72,15568
62,125,09/12/2021,0.19,16.1,72,15568
62,125,09/13/2021,0.46,17.2,72,15568
62,125,09/14/2021,2.37,21.9,72,15568
62,125,09/15/2021,1.95,18.3,72,15568
